,Unnamed: 0,Unnamed: 0.1,Tweet,Emotion
193,4021,755,"Numărul cu depresie , în creștere : „ Arată dezinteres şi o lentoare în   comportament ”",Tristete
194,544,544,"  cered ca "" pune mana pe mine . simte chemarea inimii mele . stiu ca.ti face placere . stinge lumina arata.mi calea """,Bucurie
195,218,218,"  Felicitări tuturor celor care au   muncit pentru acest minunat serial ! !   Felicitări lui , pentru minunatul joc actoricesc ce ne- a încântat atat de mult ! !",Bucurie
196,1220,344,Ce am și eu fobie socială aiurea,Frica
197,3823,557,VAI   ȘI   AMAR,Tristete
198,2113,459,"Să te fut în gură de șomâldoacă nenorocită , să te duci în pizda mă-tii cu viteza glonțului , etc.",Furie
199,1632,756,SEMNAL de ALARMĂ tras de : munca de la domiciliu e MANĂ CEREASCĂ pentru hackeri - Stiri pe surse - Cele mai noi stiri,Frica
200,1277,401,"14:58 , DONAȚIE către SAJ Gorj : Alarmat de declarațiile făcute de",Frica
201,1706,52,"  Si eu ma întreb asta , de ce nu se mai revolta . Nu si- au revenit din socul alegerilor cand românii n- au ieșit la vot si- a aparut "" aurul "" ? ! Iar liberalii sunt pesedizati ... usr vad ca se acomodează bine ...",Furie
202,2285,631,"  S- a alarmat șobolănimea că ies la iveală abuzuri , manipulări și mitocoseli din penitenciare și vor acu ' prin măsuri gestapoviste să le ermetizeze de tot . Stat de drept , ce mai ! ! !",Furie
203,1646,770,"Teroare prin spitalele din țară , indiferent că sunt de stat sau particulare . Parcă intri în beciurile secu .",Frica
204,1215,339,Noutate VERDE : trag un semnal de alarmă : Consumul de petrol pentru fabricarea de obiecte plastice va crește de trei ori până în 2050 Citește :,Frica
205,538,538,Super cute Andrei ❣ ️ 💕 😌,Bucurie
206,2370,716,"  Da , da , am înțeles ideea . Și pe mine m ar apuca pandaliile in locul tău . Gen vb destul aici engleza , măcar cu voi ăștia de acasa lăsați ma sa vb limba materna 🤣",Furie
207,1698,44,Eu știu doar de beemveu . Se și supără dacă faci vreo glumă pe tema asta . L- am văzut o dată când s- a burzuluit chiar la dl Pleșu .,Furie
208,577,577,La mulți ani ! O seară frumoasă și voioasa de duminică și o săptămână noua de mâine cu multă sănătate și noroc !,Bucurie
209,3846,580,"   Da , este chiar foarte trist . Totuși , Lidl este important .",Tristete
210,542,542,Specialitatea casei la români . O bunătate ! Te îmbrățișez ! 🤗 🤗 ⚘,Bucurie
211,1624,748,Mi- e frică de d- na Carmen !,Frica
212,3597,331,E tragic . Și pornește de la permanenta noastră mișcare în raport cu lumea . în competiție/antiteză cu restul . Noroc c- avem privilegiul de a uita .,Tristete
213,2564,103,"HP Pavilion Gaming Laptop 16 este un laptop de gaming cu ecran de 16 inch ,   preţ",Neutru
214,2760,299,"Ultima seara de League of Legends din challengeul dat de comunitatea de pe stream . Nu cred ca mai apucati prea curand un astfel de eveniment , asa ca nu ratati ce se intampla pe   Multumesc chat ! ♥ ️ twitch romania",Neutru
215,1212,336,Înalţi republicani şi aliaţii SUA s- au alarmat după anunţul că un număr mare de trupe americane vor fi retrase din Afganistan şi Irak .,Frica
216,4014,748,"Nonconformism , un zâmbet „ obraznic ” și un final tragic : , uriașul care s- a încurcat cu cine nu trebuie  ",Tristete
217,1198,322,"Răpită din țara natală , România și vândută une americane . are 26 de ani şi trăieşte în Utah . S- a născut însă în România , dar nu a apucat să îşi cunoască familia până acum un an . O poveste de viață care îți dă .   Fusese răpită din  ",Frica
218,2155,501,Hahaha piticul ameninta EU si mai exact ii santajeaza cu scopul ca ei sa accepte si sa aprobe un demers ilegal in Romania .   Asta e PNLul si propagandisti ai incalcarii legii El vrea sa -i vada pe astia din UE in,Furie
219,1310,434,"  M- au speriat , am scuipat in sân , m- am inchinat si am dat si niste acatiste :)))",Frica
220,2901,440,"  unde este localizat crash site , pls pune pe mapa",Neutru
221,3297,31,"  De aseară , nu . De fapt , toată echipa a fost o melancolie",Tristete
222,1901,247,O puternică și urâtă luptă fratricidă a izbucnit în PNL pe zona Educației ( surse ),Furie
223,151,151,Mulțumesc asemenea și dumneavoastră să aveți noapte bună și vise plăcute 🌼,Bucurie
224,1302,426,"azi , într- o ora , am primul date ever cu un tip care e mai soft decât o bezea și ma ia anxietatea grav . și pe . și e la fel de anxios ca mine . tot ce pot sa zic este urati -mi succesuri și doamne ajuta sa nu ma fac de căcat .",Frica
225,3129,668,Legume mexicane cu snitel de soia de post reteta 2review,Neutru
226,2716,255,Noua Colecție de cămăși pentru – cămăși cu mânecă   scurtă,Neutru
227,1728,74,din listele de la locale,Furie
228,723,723,"  Am fost extraordinar de mulțumit , n- am avut nici cea mai mică problemă",Bucurie
229,2978,517,Piure de fasole cu sos de ardei si ceapa reteta 2review,Neutru
230,2185,531,"  cam așa pare , de aceea le recomand să tacă de acum înainte ... bine , eu am și- așa o dambla la români , de când am avut tot felul de experiențe neplăcute cu tot felul de care nu știu să vorbească nici cu , n",Furie
231,273,273,Mulțumesc frumos draga ! ❤ ️,Bucurie
232,3974,708,Moartea celor doi din Brăila a îndurerat o întreagă comunitate,Tristete
233,3963,697,"Bătrânețe chinuită pentru o femeie de 71 de ani , din   Polovragi",Tristete
234,505,505,Craciun binecuvantat ! 🙏 ♥ ️,Bucurie
235,148,148,“ Dragostea e o cafea cu aromă de agonie şi extaz . Se bea cu înghițituri de dor . Pe buzele timpului rămâne zaț de fericire sau de întrebări . Viața ne- o servește tare ... Eu o îndulcesc cu tine . ”   ― Lavinia Elena Niculicea,Bucurie
236,81,81,"Mult succes tinerilor absolvenți ai promoției 2020   Felicitări   ES   Bucuroasă , de fiecare dată , să vă revăd la Bruxelles și la București . Încântată să continuăm foarte buna noastră colaborare în 2021 ! 👏 👏 👏",Bucurie
237,3583,317,"   De acord ! Și noi am fost , dar nu îmi amintesc sa fi chinuit vreun animal , niciodată ! Din contra , ma opream mereu sa îl mângâi , sau sa vorbesc cu el , indiferent ce era ! Bine , asta fac și acum 😂   E trist ca parca",Tristete
238,2806,345,Comisiile pentru cultura din Parlament dezbat rapoartele de activitate ale TVR si Radioului public,Neutru
239,3032,571,Brățări din piele pentru  ,Neutru
240,104,104,"  Bună dimineața și o duminică fericită , Ionela!Un interviu emoționant în care a arătat că iubește tot ceea ce face și este foarte fericit!Merita toata admiratia și iubirea fanilor!RESPECT CAN YAMAN   CanYaman",Bucurie
241,2955,494,"Se deschide Zaţ Cafe ! Cel mai nou local din Oradea aduce cafea proaspăt prăjită din Guatemala , Etiopia ...",Neutru
242,3596,330,"Era o vorbă :   "" Admirăm ceea ce suntem "" . Un clown , pe o strada cam pustie ,   la prima vedere este o imagine dezolantă .   Mie imi transmite ideea unei pete de culoare într- o lume gri . There is hope ! PositiveThinking   P. S Poza nu imi aparține . Preluată de pe un grup și needitată .",Tristete
243,3842,576,"  Dar dezolante aeroporturile . Timișoara era oricum mic și trist , dar ...",Tristete
244,1677,23,Si- a mai luat o muie tefelimea americana ! 😂 😂 😂,Furie
245,3888,622,okay dar nu pot sa trec peste momentul in care am primit subiectele la romana și colega din fața mea s a întors imediat spre mine și m a întrebat cu o față așa confuză ce comedie am studiat noi 🤕 mi a fost puțin milă de ea,Tristete
246,921,45,E suficientă apa mai caldă si o spălare îndelungată . Cred ca îi e f. frică,Frica
247,2395,741,"Un a fost găsit decapitat în apropiere de un colegiu dintr- o suburbie a Parisului , iar la scurt timp după aceea un care avea un cuțit în mână și avea o atitudine agresivă a fost împușcat mortal de forțele de ordine . Incidentul ar fi de ...",Furie
248,140,140,"julie vedeta noastră talentată , ești cel mai prețios , meriți lumea , sunt atât de bucuroasă să te cunosc aici ... Indiferent ce se întâmplă , voi fi mereu aici pentru tine ... te iubesc atât de mult și sunt atât de mândru de tine 💜 💜",Bucurie
249,3796,530,Ce milă imi este 😔 😔,Tristete
250,2990,529,ți a venit kfc ul la ușă,Neutru
251,2777,316,Revoluția de pe piața românească a reciclării : rezultatele și funcționarea sistemelor   de garanție-returnare în Europa,Neutru
252,2337,683,"daca cineva iti zice ca esti ț-slur ( rrom ) si tu te ofensezi fiindca esti alb/te simti ofensat ca esti comparat cu , CHANGE . YOUR . BRAIN . enerveaza -te ca identitatea unei etnii intregi de oameni e folosita ca insulta si educa -te despre rasismul sistemic care ii chinuie si azi",Furie
253,3784,518,se declară ” îndurerat ” de decizia Turciei de a transforma Sfânta Sofia în moschee   news stiri romania,Tristete
254,3579,313,Am făcut și eu asta la niste vecini . Sunt în vârstă și mi- au luat toate măsurile de siguranță pe tv . Dupa care le- am spus ce am făcut și le- am reglat setările de securitate . Mi- i milă de ei saracii că se uita la tehnologie că l,Tristete
255,2153,499,Unii oameni fac glume despre femei Acum citește al patrulea cuvânt si nu te mai ofensa în morții tăi,Furie
256,2303,649,A stat ca nesimtita 4 ani pe o groapa de gunoi numita Bucuresti si acum tipa ca din gura de sarpe . Asta dupa ce acum o luna zicea ca sunt masluite masuratorile de poluare . Hai sictir !,Furie
257,3046,585,Culorile hainelor pe care le porți îți reflectă caracterul . Episodul 8 : ALBUL    -,Neutru
258,3711,445,Veşti neplăcute pentru suporterii englezi ...,Tristete
259,395,395,"  E un semn scurt și voios de prosperitate , vitalitate și noroc la zaruri în solitudine",Bucurie
260,578,578,", euforic după thrillerul dramatic din Moldova : "" Victoria noastră este meritată "" -  ",Bucurie
261,1352,476,Incercati grupul Revolut de pe Facebook sa va lamuriti ! Ponderea celor care se plang de lipsa comunicarii este inspaimantatoare !,Frica
262,701,701,"Don nou a sosit astăzi un colet femmeluxefinery   Sunt.bucuroasă ca am toate cele patru piese vestimentare , iar mărimile corespund . Mai multe poze si detalii , inte un articol OOTD in zilele următoare 🤩 🤩 🤩 ootd …",Bucurie
263,2119,465,"  Tata dacă a vrut să iese din casă îi trebuia declarația de me , iar ăștia au venit de la suceava la sibiu , "" pe campuri "" .... ba esti tâmpit ? ? ?",Furie
264,3887,621,ksowpeow e ok daca tremur și plâng ? ? ? ? 😭 💜 💜 💜 💜,Tristete
265,2525,64,"    Le dam ieftin atunci , dacă ai favut 10 in 10 min -   50 € ✅",Neutru
266,3623,357,"  tine o sticla cu apa calda sub abdomen sau heat pad daca ai , ia pastile si stai pe partea stanga intinsa , de obicei asa imi mai dispare din durere :(",Tristete
267,660,660,"Mulţumim   pentru că aţi creat Ford Family Fun Hub , un website dedicat activităţilor distractive de încercat în perioadele de izolare atât de copii , cât şi de părinţi .   🇺 🇸 ♥ ️ 🇷 🇴 SUAPentruRomania",Bucurie
268,1633,757,Coronavirus și corecția indicelui BET Investitorii din întreaga lume s- au panicat în urma știrilor despre modul și rapiditatea cu care se răspândește acest virus .,Frica
269,3728,462,"Inimi îndurerate | , mesaj în urma plecării Acasă a fratelui Vi ...   prin",Tristete
270,3396,130,"in ultimul timp ma conving din ce in ce mai mult ca orice injosire , cuvinte rele indreptate spre cineva , , rautati , tendinte de a umili sunt un mod indirect de a spune “ eu sufar in sinea mea foarte mult ”",Tristete
271,2416,762,"” Îi credeți pe ruși bătuți în cap ? ” german , indignat de situația cu Navalnîi ( VIDEO ) – Vesti din Rusia",Furie
272,2895,434,"Bulgaria : Borisov îl propune pe , fost ministru de externe , pentru a forma noul guvern",Neutru
273,1113,237,Raportul alarmist avertizează asupra alunecării lumii de la liberalismul strălucitor la creșterea autocrației ( și nu doar din cauza lui ! ) - RT Op-ed,Frica
274,2969,508,"În deplasarea de la Sfântu Gheorghe , FCSB a terminat la egalitate cu Sepsi",Neutru
275,2783,322,"➪ Consumarea de apă plată şi băuturi sportive îmbogaţite cu electroliţi 🐬 ➪ Evitarea băuturilor alcoolice şi care conţin cafeină ( cafea , ceai ) care determină deshidratarea 🍦 ➪ Vestimentaţia aleasă va fi una lejeră de culoare deschisă , ideal este să purtăm o pălărie sau şapcă . 🌞",Neutru
276,1652,776,"    Cris ! ! Fă -l pe om să -i fie teamă și apoi îl stăpânești ! ! La ce va urma să fie mai departe , deocamdată oamenii trebuie stăpâniți și controlați : cum ? ? Bagă frica in el ! ! Nu interesează pe pnl absolut n",Frica
277,838,838,Crăciun fericit ! 🙂,Bucurie
278,264,264,"  Bună dimineața , dragă Carmen!O zi frumoasă cu bucurii ! CanYaman emană numai bunătate și dragoste !",Bucurie
279,227,227,"Mopsul este o rasă de câini de mici dimensiuni , caracterizați de o față puternic ridată , bot turtit și coadă încolăcită . Simpatic , amuzant ( are mereu o mină ușor îngrijorată și nedumerită , sugerată de ridurile de pe frunte ) , afectuos și atașat de stăpân și de familia .....",Bucurie
280,2380,726,"    absolut o mizerie ce au facut pe twitter am tot zis ca va arat screenshoturi cu trends in ziua de dinainte de alegeri si mai ales dupa . Totul pro biden , sau muitrump pe linie . Unde mai este political correctness ul ? J",Furie
281,933,57,Soc și groază,Frica
282,2936,475,"  Păi religia a fost de la bun inceput opțională , ba între timp a devenit opt-in în loc de opt-out . Nu e obligatorie . E firesc ca și educația sexuală ( care implică și perspectiv morale , nu e ceva neutru moral , ca matematica ) să fie",Neutru
283,3760,494,Cand ies singura imi e ciuda cand eu ies singura si vad alti cu mai multi Uneori plang fara motiv Am anxietate/depresie Merg prost cu scoala Imi e frica sa primesc bullying Sunt genul de persoana care face lumea fericita si eu sunt trista Era sa imi pierd,Tristete
284,1306,430,"De mic am fost un baiat timid , retras , introvertit si cu complexe de superioritate .",Frica
285,3599,333,Probabil ca era singura varianta in afara de cea a unui nefericit razboi ca sa avem   o sansa cat de mica sa scapam tavalugul mizerabilei . Sa fie intr'un ceas bun ! .,Tristete
286,2538,77,Cîţu anunţă că în şedinţa de Guvern vor fi aprobate acte normative „ care nu suportă amânare ” . Printre ele ... - Adevărul,Neutru
287,543,543,"   Chiar aveam nevoie de un zambet ! Numai bine , dragilor !",Bucurie
288,3791,525,De asta s- a votat Nicușor ? ! Să nu fie nicio picătură de apă pe țeava de apă caldă la Unirii ? ! Am făcut un affogato să -mi plâng de milă … .,Tristete
289,792,792,Logodnica mea în extaz .,Bucurie
290,2438,784,Da sunt frustrat dar știu că am dreptate,Furie
291,1155,279,"CREȘTE ALARMANT NUMĂRUL INFECTĂRILOR CU COVID : , din nou , numarul",Frica
